,bg,bg_num,compliant,fg,fg_num,ratio,new_ratio,new_fg
393,#B57830,11892784,False,#873100,8859904,2.3,1.49,#2e5030
394,#B57830,11892784,False,#40D850,4249680,1.95,3.15,#2e5030
395,#B57830,11892784,False,#D106E0,13698784,1.18,1.94,#2e5030
396,#B57830,11892784,False,#E64A90,15092368,1.0,3.13,#2e5030
397,#B57830,11892784,False,#628BB0,6458288,1.02,2.83,#2e5030
398,#B57830,11892784,False,#E95B80,15293312,1.1,3.51,#2e5030
399,#B57830,11892784,False,#7F4300,8340224,2.1,1.78,#2e5030
400,#B57830,11892784,False,#E9F0A0,15331488,3.06,3.68,#2e5030
401,#B57830,11892784,False,#E6F620,15136288,3.08,3.5,#2e5030
402,#B57830,11892784,False,#4D5F30,5070640,1.9,1.84,#2e5030
403,#B57830,11892784,False,#A46750,10774352,1.22,2.4,#2e5030
404,#B57830,11892784,False,#302DD0,3157456,2.36,2.08,#2e5030
405,#B57830,11892784,False,#371450,3609680,4.13,1.38,#2e5030
406,#B57830,11892784,False,#364BC0,3558336,1.94,2.15,#2e5030
407,#B57830,11892784,False,#E7F8B0,15202480,3.24,3.68,#2e5030
408,#B57830,11892784,False,#669220,6722080,1.0,2.54,#2e5030
409,#B57830,11892784,False,#819B70,8493936,1.2,2.84,#2e5030
410,#B57830,11892784,False,#3B5470,3888240,2.11,1.59,#2e5030
411,#B57830,11892784,False,#B4ED10,11857168,2.64,3.29,#2e5030
412,#B57830,11892784,False,#493060,4796512,3.03,1.14,#2e5030
413,#B57830,11892784,False,#7E8950,8292688,1.02,2.43,#2e5030
414,#B57830,11892784,False,#1E9320,2003744,1.08,2.35,#2e5030
415,#B57830,11892784,False,#1A3DA0,1719712,2.56,1.39,#2e5030
416,#B57830,11892784,False,#DC62F0,14443248,1.23,3.68,#2e5030
417,#B57830,11892784,False,#DBA3D0,14394320,1.78,3.68,#2e5030
418,#B57830,11892784,False,#BE35C0,12465600,1.27,2.26,#2e5030
419,#B57830,11892784,False,#F63410,16135184,1.05,2.44,#2e5030
420,#B57830,11892784,False,#D17A00,13728256,1.14,2.49,#2e5030
421,#B57830,11892784,False,#87EA10,8907280,2.42,3.21,#2e5030
422,#B57830,11892784,False,#A55720,10835744,1.42,1.99,#2e5030
423,#B57830,11892784,False,#51FE90,5373584,2.79,3.68,#2e5030
424,#B57830,11892784,False,#AE4CD0,11422928,1.2,2.78,#2e5030
425,#B57830,11892784,False,#705640,7362112,1.84,1.75,#2e5030
426,#B57830,11892784,False,#1AE910,1763600,2.23,3.03,#2e5030
427,#B57830,11892784,False,#0FAC60,1027168,1.24,2.69,#2e5030
428,#B57830,11892784,False,#513510,5322000,3.05,1.45,#2e5030
429,#B57830,11892784,False,#260BB0,2493360,3.24,1.07,#2e5030
430,#B57830,11892784,False,#B4DC60,11852896,2.34,3.55,#2e5030
431,#B57830,11892784,False,#DDE350,14541648,2.66,3.55,#2e5030
432,#B57830,11892784,False,#F5CE80,16109184,2.46,3.68,#2e5030
433,#B57830,11892784,False,#F3F8D0,15988944,3.36,3.68,#2e5030
434,#B57830,11892784,False,#9B73C0,10187712,1.01,3.22,#2e5030
435,#B57830,11892784,False,#AE2C70,11414640,1.67,1.85,#2e5030
436,#B57830,11892784,False,#8B81B0,9142704,1.02,3.22,#2e5030
437,#B57830,11892784,False,#8EA9A0,9349536,1.46,3.39,#2e5030
438,#B57830,11892784,False,#B20510,11666704,1.94,1.34,#2e5030
439,#B57830,11892784,False,#4443A0,4473760,2.22,1.87,#2e5030
440,#B57830,11892784,False,#67A090,6791312,1.23,2.82,#2e5030
441,#B57830,11892784,False,#58CB70,5819248,1.78,3.22,#2e5030
442,#B57830,11892784,False,#79C910,7981328,1.78,3.03,#2e5030
443,#B57830,11892784,False,#00EDC0,60864,2.43,3.16,#2e5030
444,#B57830,11892784,False,#209730,2135856,1.02,2.38,#2e5030
445,#B57830,11892784,False,#F798A0,16226464,1.74,3.68,#2e5030
446,#B57830,11892784,False,#066D10,421136,1.77,2.48,#2e5030
447,#B57830,11892784,False,#CA7130,13267248,1.03,2.56,#2e5030
448,#B57830,11892784,False,#7DB480,8238208,1.53,3.32,#2e5030
449,#B57830,11892784,False,#1B2F70,1781616,3.37,1.0,#2e5030
450,#3DD580,4052352,False,#DE8320,14582560,1.49,7.22,#2e5030
451,#3DD580,4052352,False,#D55360,13980512,2.1,6.81,#2e5030
452,#3DD580,4052352,False,#315880,3233920,3.88,11.0,#2e5030
453,#3DD580,4052352,False,#F409A0,15993248,2.04,8.29,#2e5030
454,#3DD580,4052352,False,#57A310,5743376,1.65,11.0,#2e5030
456,#3DD580,4052352,False,#1CD190,1888656,1.04,7.22,#2e5030
457,#3DD580,4052352,False,#8D5AF0,9263856,2.27,6.89,#2e5030
458,#3DD580,4052352,False,#04FC70,326768,1.37,5.28,#2e5030
459,#3DD580,4052352,False,#8BC760,9160544,1.05,4.39,#2e5030
460,#3DD580,4052352,False,#5E40D0,6176976,3.53,8.86,#2e5030
461,#3DD580,4052352,False,#A76490,10970256,2.26,7.78,#2e5030
462,#3DD580,4052352,False,#D9B500,14267648,1.04,8.52,#2e5030
463,#3DD580,4052352,False,#9DEC20,10349600,1.31,4.67,#2e5030
464,#3DD580,4052352,False,#337DB0,3374512,2.34,9.19,#2e5030
465,#3DD580,4052352,False,#D92EB0,14233264,2.21,7.96,#2e5030
466,#3DD580,4052352,False,#42A940,4368704,1.57,8.28,#2e5030
468,#3DD580,4052352,False,#902C90,9448592,3.73,10.8,#2e5030
470,#3DD580,4052352,False,#9DFBC0,10353600,1.54,1.03,#2e5030
471,#3DD580,4052352,False,#EC6600,15492608,1.7,8.36,#2e5030
472,#3DD580,4052352,False,#F8F1F0,16314864,1.7,1.69,#2e5030
474,#3DD580,4052352,False,#E179E0,14776800,1.37,4.21,#2e5030
475,#3DD580,4052352,False,#9F8BA0,10455968,1.65,5.99,#2e5030
477,#3DD580,4052352,False,#EAE090,15392912,1.41,1.52,#2e5030
478,#3DD580,4052352,False,#F68E80,16158336,1.21,3.4,#2e5030
479,#3DD580,4052352,False,#BCF520,12383520,1.47,3.85,#2e5030
480,#3DD580,4052352,False,#E39010,14913552,1.33,7.49,#2e5030
481,#3DD580,4052352,False,#50F6A0,5306016,1.36,2.27,#2e5030
483,#3DD580,4052352,False,#23AEB0,2338480,1.42,9.35,#2e5030
484,#3DD580,4052352,False,#0B45C0,738752,4.19,10.5,#2e5030
485,#3DD580,4052352,False,#7A4690,8013456,3.55,10.0,#2e5030
486,#3DD580,4052352,False,#739940,7575872,1.73,9.25,#2e5030
487,#3DD580,4052352,False,#D430B0,13906096,2.27,8.11,#2e5030
489,#3DD580,4052352,False,#DEF280,14611072,1.55,1.33,#2e5030
490,#3DD580,4052352,False,#29B3E0,2733024,1.27,6.24,#2e5030
491,#3DD580,4052352,False,#7200E0,7471328,3.95,10.2,#2e5030
492,#3DD580,4052352,False,#C8DFE0,13164512,1.36,1.69,#2e5030
493,#3DD580,4052352,False,#C41360,12850016,3.05,10.1,#2e5030
494,#3DD580,4052352,False,#84C230,8700464,1.13,7.11,#2e5030
495,#3DD580,4052352,False,#9BD310,10212112,1.06,7.65,#2e5030
496,#3DD580,4052352,False,#B4BAC0,11844288,1.02,3.31,#2e5030
497,#3DD580,4052352,False,#BCA2E0,12362464,1.17,4.48,#2e5030
498,#3DD580,4052352,False,#C80510,13108496,3.16,10.5,#2e5030
499,#3DD580,4052352,False,#8555E0,8738272,2.52,7.52,#2e5030
500,#3DD580,4052352,False,#FB31E0,16462304,1.66,5.53,#2e5030
501,#3DD580,4052352,False,#70A9C0,7383488,1.35,5.07,#2e5030
503,#3DD580,4052352,False,#E0C310,14730000,1.08,6.75,#2e5030
504,#3DD580,4052352,False,#C25010,12734480,2.47,9.97,#2e5030
506,#3DD580,4052352,False,#2EFA40,3078720,1.34,3.18,#2e5030
508,#3DD580,4052352,False,#263FC0,2506688,4.31,9.94,#2e5030
509,#3DD580,4052352,False,#4A96C0,4888256,1.71,7.02,#2e5030
510,#3DD580,4052352,False,#3FC140,4178240,1.23,6.63,#2e5030
511,#3DD580,4052352,False,#9543A0,9782176,3.07,9.61,#2e5030
512,#3DD580,4052352,False,#A96760,11102048,2.29,7.85,#2e5030
513,#3DD580,4052352,False,#E7A960,15182176,1.07,3.6,#2e5030
515,#3DD580,4052352,False,#53BFC0,5488576,1.15,5.48,#2e5030
516,#3DD580,4052352,False,#BF5F20,12541728,2.26,9.35,#2e5030
517,#3DD580,4052352,False,#00A160,41312,1.75,11.0,#2e5030
518,#3DD580,4052352,False,#E96540,15295808,1.72,6.0,#2e5030
519,#3DD580,4052352,False,#3793F0,3642352,1.67,6.01,#2e5030
520,#3DD580,4052352,False,#E51A10,15014416,2.45,8.91,#2e5030
521,#3DD580,4052352,False,#FDE820,16640032,1.51,3.35,#2e5030
522,#3DD580,4052352,False,#9326D0,9643728,3.21,9.24,#2e5030
523,#3DD580,4052352,False,#9D72E0,10318560,1.86,6.27,#2e5030
524,#3DD580,4052352,False,#D80DD0,14159312,2.25,9.36,#2e5030
525,#3DD580,4052352,False,#8CF780,9238400,1.42,1.37,#2e5030
526,#3DD580,4052352,False,#4AC3F0,4899824,1.06,3.78,#2e5030
527,#3DD580,4052352,False,#9AEA80,10152576,1.31,1.83,#2e5030
528,#3DD580,4052352,False,#E26600,14837248,1.79,8.94,#2e5030
529,#3DD580,4052352,False,#B3D6C0,11785920,1.2,2.13,#2e5030
530,#3DD580,4052352,False,#416090,4284560,3.34,10.1,#2e5030
531,#3DD580,4052352,False,#9DDF60,10346336,1.19,2.89,#2e5030
532,#3DD580,4052352,False,#8A36D0,9058000,3.13,8.71,#2e5030
533,#3DD580,4052352,False,#84B580,8697216,1.23,4.61,#2e5030
535,#3DD580,4052352,False,#60ADC0,6335936,1.33,5.46,#2e5030
538,#3DD580,4052352,False,#1F8860,2066528,2.32,11.0,#2e5030
539,#3DD580,4052352,False,#F1D2F0,15848176,1.37,2.12,#2e5030
540,#3DD580,4052352,False,#B06230,11559472,2.37,9.34,#2e5030
541,#3DD580,4052352,False,#CB8170,13336944,1.59,5.54,#2e5030
542,#3DD580,4052352,False,#3D6250,4022864,3.6,11.0,#2e5030
543,#3DD580,4052352,False,#873100,8859904,4.46,11.0,#2e5030
544,#3DD580,4052352,False,#40D850,4249680,1.01,4.78,#2e5030
545,#3DD580,4052352,False,#D106E0,13698784,2.29,9.41,#2e5030
546,#3DD580,4052352,False,#E64A90,15092368,1.91,6.15,#2e5030
547,#3DD580,4052352,False,#628BB0,6458288,1.88,7.0,#2e5030
548,#3DD580,4052352,False,#E95B80,15293312,1.75,5.41,#2e5030
549,#3DD580,4052352,False,#7F4300,8340224,4.07,11.0,#2e5030
550,#3DD580,4052352,False,#E9F0A0,15331488,1.58,1.06,#2e5030
551,#3DD580,4052352,False,#E6F620,15136288,1.59,3.55,#2e5030
552,#3DD580,4052352,False,#4D5F30,5070640,3.68,11.0,#2e5030
553,#3DD580,4052352,False,#A46750,10774352,2.37,8.58,#2e5030
556,#3DD580,4052352,False,#364BC0,3558336,3.77,9.35,#2e5030
557,#3DD580,4052352,False,#E7F8B0,15202480,1.67,1.24,#2e5030
558,#3DD580,4052352,False,#669220,6722080,1.93,11.0,#2e5030
559,#3DD580,4052352,False,#819B70,8493936,1.6,6.8,#2e5030
560,#3DD580,4052352,False,#3B5470,3888240,4.1,11.0,#2e5030
561,#3DD580,4052352,False,#B4ED10,11857168,1.36,5.43,#2e5030
563,#3DD580,4052352,False,#7E8950,8292688,1.97,9.41,#2e5030
564,#3DD580,4052352,False,#1E9320,2003744,2.1,11.0,#2e5030
566,#3DD580,4052352,False,#DC62F0,14443248,1.56,4.63,#2e5030
567,#3DD580,4052352,False,#DBA3D0,14394320,1.08,3.52,#2e5030
568,#3DD580,4052352,False,#BE35C0,12465600,2.47,8.76,#2e5030
569,#3DD580,4052352,False,#F63410,16135184,2.03,7.81,#2e5030
570,#3DD580,4052352,False,#D17A00,13728256,1.69,9.63,#2e5030
571,#3DD580,4052352,False,#87EA10,8907280,1.25,5.83,#2e5030
572,#3DD580,4052352,False,#A55720,10835744,2.76,10.4,#2e5030
573,#3DD580,4052352,False,#51FE90,5373584,1.44,1.89,#2e5030
574,#3DD580,4052352,False,#AE4CD0,11422928,2.32,7.4,#2e5030
575,#3DD580,4052352,False,#705640,7362112,3.56,11.0,#2e5030
576,#3DD580,4052352,False,#1AE910,1763600,1.15,6.15,#2e5030
577,#3DD580,4052352,False,#0FAC60,1027168,1.55,10.6,#2e5030
580,#3DD580,4052352,False,#B4DC60,11852896,1.21,2.93,#2e5030
581,#3DD580,4052352,False,#DDE350,14541648,1.37,2.82,#2e5030
582,#3DD580,4052352,False,#F5CE80,16109184,1.27,1.87,#2e5030
583,#3DD580,4052352,False,#F3F8D0,15988944,1.73,1.3,#2e5030
584,#3DD580,4052352,False,#9B73C0,10187712,1.96,6.59,#2e5030
585,#3DD580,4052352,False,#AE2C70,11414640,3.24,9.96,#2e5030
586,#3DD580,4052352,False,#8B81B0,9142704,1.88,6.44,#2e5030
587,#3DD580,4052352,False,#8EA9A0,9349536,1.32,4.86,#2e5030
588,#3DD580,4052352,False,#B20510,11666704,3.77,10.9,#2e5030
589,#3DD580,4052352,False,#4443A0,4473760,4.31,9.96,#2e5030
590,#3DD580,4052352,False,#67A090,6791312,1.57,6.91,#2e5030
591,#3DD580,4052352,False,#58CB70,5819248,1.08,4.58,#2e5030
592,#3DD580,4052352,False,#79C910,7981328,1.08,8.57,#2e5030
593,#3DD580,4052352,False,#00EDC0,60864,1.25,6.61,#2e5030
594,#3DD580,4052352,False,#209730,2135856,1.99,10.8,#2e5030
595,#3DD580,4052352,False,#F798A0,16226464,1.1,2.98,#2e5030
596,#3DD580,4052352,False,#066D10,421136,3.44,11.0,#2e5030
597,#3DD580,4052352,False,#CA7130,13267248,1.86,7.91,#2e5030
598,#3DD580,4052352,False,#7DB480,8238208,1.26,4.78,#2e5030
600,#B6D2E0,11981536,False,#DE8320,14582560,1.8,8.7,#2e5030
601,#B6D2E0,11981536,False,#D55360,13980512,2.53,8.21,#2e5030
603,#B6D2E0,11981536,False,#F409A0,15993248,2.46,9.99,#2e5030
604,#B6D2E0,11981536,False,#57A310,5743376,1.99,13.2,#2e5030
606,#B6D2E0,11981536,False,#1CD190,1888656,1.25,8.7,#2e5030
607,#B6D2E0,11981536,False,#8D5AF0,9263856,2.73,8.31,#2e5030
608,#B6D2E0,11981536,False,#04FC70,326768,1.14,6.36,#2e5030
609,#B6D2E0,11981536,False,#8BC760,9160544,1.27,5.29,#2e5030
610,#B6D2E0,11981536,False,#5E40D0,6176976,4.25,10.6,#2e5030
611,#B6D2E0,11981536,False,#A76490,10970256,2.72,9.37,#2e5030
612,#B6D2E0,11981536,False,#D9B500,14267648,1.25,10.2,#2e5030
613,#B6D2E0,11981536,False,#9DEC20,10349600,1.08,5.62,#2e5030
614,#B6D2E0,11981536,False,#337DB0,3374512,2.82,11.0,#2e5030
615,#B6D2E0,11981536,False,#D92EB0,14233264,2.67,9.59,#2e5030
616,#B6D2E0,11981536,False,#42A940,4368704,1.9,9.98,#2e5030
618,#B6D2E0,11981536,False,#902C90,9448592,4.5,13.0,#2e5030
620,#B6D2E0,11981536,False,#9DFBC0,10353600,1.27,1.16,#2e5030
621,#B6D2E0,11981536,False,#EC6600,15492608,2.05,10.0,#2e5030
622,#B6D2E0,11981536,False,#F8F1F0,16314864,1.41,2.03,#2e5030
624,#B6D2E0,11981536,False,#E179E0,14776800,1.65,5.07,#2e5030
625,#B6D2E0,11981536,False,#9F8BA0,10455968,1.99,7.22,#2e5030
627,#B6D2E0,11981536,False,#EAE090,15392912,1.17,1.83,#2e5030
628,#B6D2E0,11981536,False,#F68E80,16158336,1.45,4.1,#2e5030
629,#B6D2E0,11981536,False,#BCF520,12383520,1.22,4.63,#2e5030
630,#B6D2E0,11981536,False,#E39010,14913552,1.6,9.02,#2e5030
631,#B6D2E0,11981536,False,#50F6A0,5306016,1.13,2.73,#2e5030
633,#B6D2E0,11981536,False,#23AEB0,2338480,1.71,11.2,#2e5030
635,#B6D2E0,11981536,False,#7A4690,8013456,4.27,12.1,#2e5030
636,#B6D2E0,11981536,False,#739940,7575872,2.08,11.1,#2e5030
637,#B6D2E0,11981536,False,#D430B0,13906096,2.73,9.77,#2e5030
639,#B6D2E0,11981536,False,#DEF280,14611072,1.28,1.6,#2e5030
640,#B6D2E0,11981536,False,#29B3E0,2733024,1.54,7.52,#2e5030
642,#B6D2E0,11981536,False,#C8DFE0,13164512,1.13,2.03,#2e5030
643,#B6D2E0,11981536,False,#C41360,12850016,3.68,12.2,#2e5030
644,#B6D2E0,11981536,False,#84C230,8700464,1.36,8.56,#2e5030
645,#B6D2E0,11981536,False,#9BD310,10212112,1.13,9.21,#2e5030
646,#B6D2E0,11981536,False,#B4BAC0,11844288,1.23,3.99,#2e5030
647,#B6D2E0,11981536,False,#BCA2E0,12362464,1.41,5.4,#2e5030
648,#B6D2E0,11981536,False,#C80510,13108496,3.81,12.6,#2e5030
649,#B6D2E0,11981536,False,#8555E0,8738272,3.03,9.06,#2e5030
650,#B6D2E0,11981536,False,#FB31E0,16462304,2.0,6.66,#2e5030
651,#B6D2E0,11981536,False,#70A9C0,7383488,1.63,6.11,#2e5030
653,#B6D2E0,11981536,False,#E0C310,14730000,1.1,8.13,#2e5030
654,#B6D2E0,11981536,False,#C25010,12734480,2.98,12.0,#2e5030
656,#B6D2E0,11981536,False,#2EFA40,3078720,1.11,3.83,#2e5030
659,#B6D2E0,11981536,False,#4A96C0,4888256,2.07,8.46,#2e5030
660,#B6D2E0,11981536,False,#3FC140,4178240,1.49,7.98,#2e5030
661,#B6D2E0,11981536,False,#9543A0,9782176,3.7,11.5,#2e5030
662,#B6D2E0,11981536,False,#A96760,11102048,2.76,9.45,#2e5030
663,#B6D2E0,11981536,False,#E7A960,15182176,1.29,4.33,#2e5030
665,#B6D2E0,11981536,False,#53BFC0,5488576,1.38,6.6,#2e5030
666,#B6D2E0,11981536,False,#BF5F20,12541728,2.72,11.2,#2e5030
667,#B6D2E0,11981536,False,#00A160,41312,2.11,13.2,#2e5030
668,#B6D2E0,11981536,False,#E96540,15295808,2.07,7.23,#2e5030
669,#B6D2E0,11981536,False,#3793F0,3642352,2.01,7.25,#2e5030
670,#B6D2E0,11981536,False,#E51A10,15014416,2.96,10.7,#2e5030
671,#B6D2E0,11981536,False,#FDE820,16640032,1.26,4.04,#2e5030
672,#B6D2E0,11981536,False,#9326D0,9643728,3.87,11.1,#2e5030
673,#B6D2E0,11981536,False,#9D72E0,10318560,2.24,7.56,#2e5030
674,#B6D2E0,11981536,False,#D80DD0,14159312,2.71,11.2,#2e5030
675,#B6D2E0,11981536,False,#8CF780,9238400,1.18,1.66,#2e5030
676,#B6D2E0,11981536,False,#4AC3F0,4899824,1.28,4.56,#2e5030
677,#B6D2E0,11981536,False,#9AEA80,10152576,1.08,2.2,#2e5030
678,#B6D2E0,11981536,False,#E26600,14837248,2.16,10.7,#2e5030
679,#B6D2E0,11981536,False,#B3D6C0,11785920,1.0,2.56,#2e5030
680,#B6D2E0,11981536,False,#416090,4284560,4.02,12.2,#2e5030
681,#B6D2E0,11981536,False,#9DDF60,10346336,1.0,3.49,#2e5030
682,#B6D2E0,11981536,False,#8A36D0,9058000,3.77,10.5,#2e5030
683,#B6D2E0,11981536,False,#84B580,8697216,1.49,5.55,#2e5030
685,#B6D2E0,11981536,False,#60ADC0,6335936,1.61,6.57,#2e5030
688,#B6D2E0,11981536,False,#1F8860,2066528,2.79,13.2,#2e5030
689,#B6D2E0,11981536,False,#F1D2F0,15848176,1.14,2.55,#2e5030
690,#B6D2E0,11981536,False,#B06230,11559472,2.86,11.2,#2e5030
691,#B6D2E0,11981536,False,#CB8170,13336944,1.92,6.67,#2e5030
692,#B6D2E0,11981536,False,#3D6250,4022864,4.33,13.2,#2e5030
694,#B6D2E0,11981536,False,#40D850,4249680,1.19,5.76,#2e5030
695,#B6D2E0,11981536,False,#D106E0,13698784,2.75,11.3,#2e5030
696,#B6D2E0,11981536,False,#E64A90,15092368,2.31,7.41,#2e5030
697,#B6D2E0,11981536,False,#628BB0,6458288,2.27,8.43,#2e5030
698,#B6D2E0,11981536,False,#E95B80,15293312,2.11,6.51,#2e5030
700,#B6D2E0,11981536,False,#E9F0A0,15331488,1.31,1.28,#2e5030
701,#B6D2E0,11981536,False,#E6F620,15136288,1.32,4.28,#2e5030
702,#B6D2E0,11981536,False,#4D5F30,5070640,4.43,13.2,#2e5030
703,#B6D2E0,11981536,False,#A46750,10774352,2.86,10.3,#2e5030
707,#B6D2E0,11981536,False,#E7F8B0,15202480,1.38,1.03,#2e5030
708,#B6D2E0,11981536,False,#669220,6722080,2.33,13.2,#2e5030
709,#B6D2E0,11981536,False,#819B70,8493936,1.93,8.2,#2e5030
711,#B6D2E0,11981536,False,#B4ED10,11857168,1.13,6.54,#2e5030
713,#B6D2E0,11981536,False,#7E8950,8292688,2.38,11.3,#2e5030
714,#B6D2E0,11981536,False,#1E9320,2003744,2.53,13.2,#2e5030
716,#B6D2E0,11981536,False,#DC62F0,14443248,1.88,5.58,#2e5030
717,#B6D2E0,11981536,False,#DBA3D0,14394320,1.3,4.25,#2e5030
718,#B6D2E0,11981536,False,#BE35C0,12465600,2.97,10.5,#2e5030
719,#B6D2E0,11981536,False,#F63410,16135184,2.45,9.41,#2e5030
720,#B6D2E0,11981536,False,#D17A00,13728256,2.04,11.6,#2e5030
721,#B6D2E0,11981536,False,#87EA10,8907280,1.03,7.02,#2e5030
722,#B6D2E0,11981536,False,#A55720,10835744,3.33,12.5,#2e5030
723,#B6D2E0,11981536,False,#51FE90,5373584,1.19,2.28,#2e5030
724,#B6D2E0,11981536,False,#AE4CD0,11422928,2.79,8.92,#2e5030
725,#B6D2E0,11981536,False,#705640,7362112,4.29,13.2,#2e5030
726,#B6D2E0,11981536,False,#1AE910,1763600,1.04,7.41,#2e5030
727,#B6D2E0,11981536,False,#0FAC60,1027168,1.87,12.8,#2e5030
730,#B6D2E0,11981536,False,#B4DC60,11852896,1.0,3.53,#2e5030
731,#B6D2E0,11981536,False,#DDE350,14541648,1.14,3.39,#2e5030
732,#B6D2E0,11981536,False,#F5CE80,16109184,1.05,2.25,#2e5030
733,#B6D2E0,11981536,False,#F3F8D0,15988944,1.44,1.08,#2e5030
734,#B6D2E0,11981536,False,#9B73C0,10187712,2.36,7.94,#2e5030
735,#B6D2E0,11981536,False,#AE2C70,11414640,3.91,12.0,#2e5030
736,#B6D2E0,11981536,False,#8B81B0,9142704,2.26,7.76,#2e5030
737,#B6D2E0,11981536,False,#8EA9A0,9349536,1.59,5.86,#2e5030
740,#B6D2E0,11981536,False,#67A090,6791312,1.89,8.33,#2e5030
741,#B6D2E0,11981536,False,#58CB70,5819248,1.3,5.51,#2e5030
742,#B6D2E0,11981536,False,#79C910,7981328,1.3,10.3,#2e5030
743,#B6D2E0,11981536,False,#00EDC0,60864,1.04,7.97,#2e5030
744,#B6D2E0,11981536,False,#209730,2135856,2.4,13.0,#2e5030
745,#B6D2E0,11981536,False,#F798A0,16226464,1.33,3.59,#2e5030
746,#B6D2E0,11981536,False,#066D10,421136,4.14,13.2,#2e5030
747,#B6D2E0,11981536,False,#CA7130,13267248,2.24,9.53,#2e5030
748,#B6D2E0,11981536,False,#7DB480,8238208,1.52,5.75,#2e5030
750,#77BF00,7847680,False,#DE8320,14582560,1.25,1.68,#2e5030
751,#77BF00,7847680,False,#D55360,13980512,1.76,1.84,#2e5030
752,#77BF00,7847680,False,#315880,3233920,3.25,1.01,#2e5030
753,#77BF00,7847680,False,#F409A0,15993248,1.71,1.37,#2e5030
754,#77BF00,7847680,False,#57A310,5743376,1.38,1.7,#2e5030
756,#77BF00,7847680,False,#1CD190,1888656,1.14,1.8,#2e5030
757,#77BF00,7847680,False,#8D5AF0,9263856,1.9,2.25,#2e5030
758,#77BF00,7847680,False,#04FC70,326768,1.64,1.95,#2e5030
759,#77BF00,7847680,False,#8BC760,9160544,1.12,2.02,#2e5030
760,#77BF00,7847680,False,#5E40D0,6176976,2.96,1.52,#2e5030
761,#77BF00,7847680,False,#A76490,10970256,1.89,1.63,#2e5030
762,#77BF00,7847680,False,#D9B500,14267648,1.14,1.9,#2e5030
763,#77BF00,7847680,False,#9DEC20,10349600,1.56,2.03,#2e5030
764,#77BF00,7847680,False,#337DB0,3374512,1.96,1.4,#2e5030
765,#77BF00,7847680,False,#D92EB0,14233264,1.85,1.51,#2e5030
766,#77BF00,7847680,False,#42A940,4368704,1.32,1.6,#2e5030
767,#77BF00,7847680,False,#0C4D60,806240,4.11,1.05,#2e5030
768,#77BF00,7847680,False,#902C90,9448592,3.13,1.0,#2e5030
770,#77BF00,7847680,False,#9DFBC0,10353600,1.83,2.27,#2e5030
771,#77BF00,7847680,False,#EC6600,15492608,1.42,1.52,#2e5030
772,#77BF00,7847680,False,#F8F1F0,16314864,2.03,2.27,#2e5030
774,#77BF00,7847680,False,#E179E0,14776800,1.15,2.27,#2e5030
775,#77BF00,7847680,False,#9F8BA0,10455968,1.38,1.95,#2e5030
776,#77BF00,7847680,False,#712B50,7416656,4.26,1.26,#2e5030
777,#77BF00,7847680,False,#EAE090,15392912,1.68,2.27,#2e5030
778,#77BF00,7847680,False,#F68E80,16158336,1.01,2.27,#2e5030
779,#77BF00,7847680,False,#BCF520,12383520,1.75,2.12,#2e5030
780,#77BF00,7847680,False,#E39010,14913552,1.11,1.7,#2e5030
781,#77BF00,7847680,False,#50F6A0,5306016,1.62,2.24,#2e5030
783,#77BF00,7847680,False,#23AEB0,2338480,1.19,1.66,#2e5030
784,#77BF00,7847680,False,#0B45C0,738752,3.51,1.01,#2e5030
785,#77BF00,7847680,False,#7A4690,8013456,2.97,1.16,#2e5030
786,#77BF00,7847680,False,#739940,7575872,1.45,1.56,#2e5030
787,#77BF00,7847680,False,#D430B0,13906096,1.9,1.5,#2e5030
788,#77BF00,7847680,False,#5928B0,5843120,3.92,1.01,#2e5030
789,#77BF00,7847680,False,#DEF280,14611072,1.85,2.27,#2e5030
790,#77BF00,7847680,False,#29B3E0,2733024,1.07,1.78,#2e5030
791,#77BF00,7847680,False,#7200E0,7471328,3.3,1.0,#2e5030
792,#77BF00,7847680,False,#C8DFE0,13164512,1.63,2.27,#2e5030
793,#77BF00,7847680,False,#C41360,12850016,2.55,1.07,#2e5030
794,#77BF00,7847680,False,#84C230,8700464,1.05,1.8,#2e5030
795,#77BF00,7847680,False,#9BD310,10212112,1.26,1.95,#2e5030
796,#77BF00,7847680,False,#B4BAC0,11844288,1.16,2.27,#2e5030
797,#77BF00,7847680,False,#BCA2E0,12362464,1.01,2.27,#2e5030
798,#77BF00,7847680,False,#C80510,13108496,2.65,1.04,#2e5030
799,#77BF00,7847680,False,#8555E0,8738272,2.11,1.96,#2e5030
800,#77BF00,7847680,False,#FB31E0,16462304,1.39,1.86,#2e5030
801,#77BF00,7847680,False,#70A9C0,7383488,1.13,2.04,#2e5030
802,#77BF00,7847680,False,#890670,8980080,3.97,1.33,#2e5030
803,#77BF00,7847680,False,#E0C310,14730000,1.29,1.93,#2e5030
804,#77BF00,7847680,False,#C25010,12734480,2.07,1.28,#2e5030
806,#77BF00,7847680,False,#2EFA40,3078720,1.6,2.08,#2e5030
808,#77BF00,7847680,False,#263FC0,2506688,3.61,1.14,#2e5030
809,#77BF00,7847680,False,#4A96C0,4888256,1.43,1.71,#2e5030
810,#77BF00,7847680,False,#3FC140,4178240,1.03,1.76,#2e5030
811,#77BF00,7847680,False,#9543A0,9782176,2.57,1.26,#2e5030
