,background,foreground,level,ratio,selector,type,site_id,url
9,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
10,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div > div:nth-of-type(1) + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
11,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div > div:nth-of-type(1) + div + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
12,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div + div > div:nth-of-type(1) + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
13,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div + div > div:nth-of-type(1) + div + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
14,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#cc6bed2a > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
15,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#cc6bed2a > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
16,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#cc6bed2a > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
17,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#cc6bed2a > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
18,,,alert,0,html > head:nth-of-type(1) + body > a:nth-of-type(1) + header > div:nth-of-type(1) > button:nth-of-type(1) + button > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
19,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main + footer > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div + div + div > ul:nth-of-type(1) > li:nth-of-type(1) > a:nth-of-type(1) > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
20,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main + footer > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div + div + div > ul:nth-of-type(1) > li:nth-of-type(1) + li > a:nth-of-type(1) > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
21,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main + footer > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div + div + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li > a:nth-of-type(1) > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
22,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main + footer > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div + div + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li > a:nth-of-type(1) > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
23,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main + footer > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div + div + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li > a:nth-of-type(1) > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
24,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main + footer > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div + div + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li > a:nth-of-type(1) > i:nth-of-type(1) + span,text_small,3,https://txstate.edu/
0,,,alert,0,html > head:nth-of-type(1) + body > noscript:nth-of-type(1) + div + div + div + section + section > div:nth-of-type(1) > div:nth-of-type(1) > h4:nth-of-type(1),heading_skipped,4,https://www.virginia.gov/
1,,,alert,0,html > head:nth-of-type(1) + body > noscript:nth-of-type(1) + div + div + div + section + section > div:nth-of-type(1) > div:nth-of-type(1) > h4:nth-of-type(1) + div > p:nth-of-type(1) > a:nth-of-type(1),link_suspicious,4,https://www.virginia.gov/
2,,,alert,0,html > head:nth-of-type(1) + body > noscript:nth-of-type(1) + div + div > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + a + nav > ul:nth-of-type(1) > li:nth-of-type(1) > ul#va-navdropdown0 > li:nth-of-type(1) > a:nth-of-type(1),link_redundant,4,https://www.virginia.gov/
3,,,alert,0,html > head:nth-of-type(1) + body > section#847299 > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) > a:nth-of-type(1) + div > p:nth-of-type(1) + h3 > a:nth-of-type(1),link_redundant,4,https://www.virginia.gov/
4,,,alert,0,html > head:nth-of-type(1) + body > section#847299 > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div > a:nth-of-type(1) + div > p:nth-of-type(1) + h3 > a:nth-of-type(1),link_redundant,4,https://www.virginia.gov/
5,,,alert,0,html > head:nth-of-type(1) + body > section#847299 > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div + div > a:nth-of-type(1) + div > p:nth-of-type(1) + h3 > a:nth-of-type(1),link_redundant,4,https://www.virginia.gov/
6,,,alert,0,html > head:nth-of-type(1) + body > section#847299 > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div + div + div > a:nth-of-type(1) + div > p:nth-of-type(1) + h3 > a:nth-of-type(1),link_redundant,4,https://www.virginia.gov/
7,,,alert,0,html > head:nth-of-type(1) + body > noscript:nth-of-type(1) + div + div + div + section + section + section + section + section + section + section + footer > div:nth-of-type(1) + div > div:nth-of-type(1) > nav:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(1) > a:nth-of-type(1) + ul > li:nth-of-type(1) > a:nth-of-type(1),link_redundant,4,https://www.virginia.gov/
8,,,alert,0,html > head:nth-of-type(1) + body > noscript:nth-of-type(1),noscript,4,https://www.virginia.gov/
0,#ffffff,#48a8c6,error,2.73,html > head:nth-of-type(1) + body > p#bad-contrast-light,contrast,5,https://felixvelariusbos.github.io/
1,#000000,#0000ff,error,2.44,html > head:nth-of-type(1) + body > p#bad-contrast-dark,contrast,5,https://felixvelariusbos.github.io/
2,#cd6cd0,#8d5af0,error,1.37,html > head:nth-of-type(1) + body > p#different-contrast,contrast,5,https://felixvelariusbos.github.io/
3,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + p + p + p + a + a + form > input:nth-of-type(1),label_missing,5,https://felixvelariusbos.github.io/
4,,,error,0,,title_invalid,5,https://felixvelariusbos.github.io/
5,,,error,0,,language_missing,5,https://felixvelariusbos.github.io/
6,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + p + p + p + p + a + a + form > input:nth-of-type(1) + button,button_empty,5,https://felixvelariusbos.github.io/
7,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) > a:nth-of-type(1),link_empty,5,https://felixvelariusbos.github.io/
8,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + li > a:nth-of-type(1),link_empty,5,https://felixvelariusbos.github.io/
9,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li > a:nth-of-type(1),link_empty,5,https://felixvelariusbos.github.io/
10,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + p + p + p + p + a,link_empty,5,https://felixvelariusbos.github.io/
11,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + p + p + p  + p + a + a,link_empty,5,https://felixvelariusbos.github.io/
12,,,alert,0,,region_missing,5,https://felixvelariusbos.github.io/
13,,,alert,,#too-small-text,text_small,5,https://felixvelariusbos.github.io/
0,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + table > tbody:nth-of-type(1) > tr:nth-of-type(1) > td:nth-of-type(1) > img:nth-of-type(1),alt_missing,6,https://felixvelariusbos.github.io/home
1,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + table > tbody:nth-of-type(1) > tr:nth-of-type(1) > td:nth-of-type(1) + td > img:nth-of-type(1),alt_missing,6,https://felixvelariusbos.github.io/home
2,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + table > tbody:nth-of-type(1) > tr:nth-of-type(1) + tr > td:nth-of-type(1) > img:nth-of-type(1),alt_missing,6,https://felixvelariusbos.github.io/home
3,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + table > tbody:nth-of-type(1) > tr:nth-of-type(1) + tr > td:nth-of-type(1) + td > img:nth-of-type(1),alt_missing,6,https://felixvelariusbos.github.io/home
4,,,error,0,,title_invalid,6,https://felixvelariusbos.github.io/home
5,,,error,0,,language_missing,6,https://felixvelariusbos.github.io/home
6,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) > a:nth-of-type(1),link_empty,6,https://felixvelariusbos.github.io/home
7,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + li > a:nth-of-type(1),link_empty,6,https://felixvelariusbos.github.io/home
8,,,error,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li > a:nth-of-type(1),link_empty,6,https://felixvelariusbos.github.io/home
9,,,alert,0,,region_missing,6,https://felixvelariusbos.github.io/home
10,,,alert,0,html > head:nth-of-type(1) + body > div:nth-of-type(1) + p + p + table > tbody:nth-of-type(1) > tr:nth-of-type(1) > td:nth-of-type(1),table_layout,6,https://felixvelariusbos.github.io/home
0,,,error,0.0,,title_invalid,7,https://felixvelariusbos.github.io/jaxa.html
1,,,error,0.0,,language_missing,7,https://felixvelariusbos.github.io/jaxa.html
2,,,error,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a,link_empty,7,https://felixvelariusbos.github.io/jaxa.html
3,,,error,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a + li > a:nth-of-type(1),link_empty,7,https://felixvelariusbos.github.io/jaxa.html
4,,,alert,0.0,,region_missing,7,https://felixvelariusbos.github.io/jaxa.html
5,,,alert,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a,link_redundant,7,https://felixvelariusbos.github.io/jaxa.html
6,,,alert,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a + li > a:nth-of-type(1),link_redundant,7,https://felixvelariusbos.github.io/jaxa.html
0,,,error,0.0,,title_invalid,8,https://felixvelariusbos.github.io/el_mundo.html
1,,,error,0.0,,language_missing,8,https://felixvelariusbos.github.io/el_mundo.html
2,,,error,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a,link_empty,8,https://felixvelariusbos.github.io/el_mundo.html
3,,,error,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a + li > a:nth-of-type(1),link_empty,8,https://felixvelariusbos.github.io/el_mundo.html
4,,,alert,0.0,,region_missing,8,https://felixvelariusbos.github.io/el_mundo.html
5,,,alert,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a,link_redundant,8,https://felixvelariusbos.github.io/el_mundo.html
6,,,alert,0.0,html > head:nth-of-type(1) + body > div:nth-of-type(1) > h1:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + a + li > a:nth-of-type(1),link_redundant,8,https://felixvelariusbos.github.io/el_mundo.html
