bg,bg_num,compliant,fg,fg_num,ratio
#3DD580,4052352,False,#9DDF60,10346336,1.19
#3DD580,4052352,False,#8A36D0,9058000,3.13
#3DD580,4052352,False,#84B580,8697216,1.23
#3DD580,4052352,True,#332C00,3353600,7.34
#3DD580,4052352,False,#60ADC0,6335936,1.33
#3DD580,4052352,True,#295320,2708256,4.68
#3DD580,4052352,True,#091150,594256,9.13
#3DD580,4052352,False,#1F8860,2066528,2.32
#3DD580,4052352,False,#F1D2F0,15848176,1.37
#3DD580,4052352,False,#B06230,11559472,2.37
#3DD580,4052352,False,#CB8170,13336944,1.59
#3DD580,4052352,False,#3D6250,4022864,3.6
#3DD580,4052352,False,#873100,8859904,4.46
#3DD580,4052352,False,#40D850,4249680,1.01
#3DD580,4052352,False,#D106E0,13698784,2.29
#3DD580,4052352,False,#E64A90,15092368,1.91
#3DD580,4052352,False,#628BB0,6458288,1.88
#3DD580,4052352,False,#E95B80,15293312,1.75
#3DD580,4052352,False,#7F4300,8340224,4.07
#3DD580,4052352,False,#E9F0A0,15331488,1.58
#3DD580,4052352,False,#E6F620,15136288,1.59
#3DD580,4052352,False,#4D5F30,5070640,3.68
#3DD580,4052352,False,#A46750,10774352,2.37
#3DD580,4052352,True,#302DD0,3157456,4.57
#3DD580,4052352,True,#371450,3609680,8.0
#3DD580,4052352,False,#364BC0,3558336,3.77
#3DD580,4052352,False,#E7F8B0,15202480,1.67
#3DD580,4052352,False,#669220,6722080,1.93
#3DD580,4052352,False,#819B70,8493936,1.6
#3DD580,4052352,False,#3B5470,3888240,4.1
#3DD580,4052352,False,#B4ED10,11857168,1.36
#3DD580,4052352,True,#493060,4796512,5.88
#3DD580,4052352,False,#7E8950,8292688,1.97
#3DD580,4052352,False,#1E9320,2003744,2.1
#3DD580,4052352,True,#1A3DA0,1719712,4.96
#3DD580,4052352,False,#DC62F0,14443248,1.56
#3DD580,4052352,False,#DBA3D0,14394320,1.08
#3DD580,4052352,False,#BE35C0,12465600,2.47
#3DD580,4052352,False,#F63410,16135184,2.03
#3DD580,4052352,False,#D17A00,13728256,1.69
#3DD580,4052352,False,#87EA10,8907280,1.25
#3DD580,4052352,False,#A55720,10835744,2.76
#3DD580,4052352,False,#51FE90,5373584,1.44
#3DD580,4052352,False,#AE4CD0,11422928,2.32
#3DD580,4052352,False,#705640,7362112,3.56
#3DD580,4052352,False,#1AE910,1763600,1.15
#3DD580,4052352,False,#0FAC60,1027168,1.55
#3DD580,4052352,True,#513510,5322000,5.9
#3DD580,4052352,True,#260BB0,2493360,6.27
#3DD580,4052352,False,#B4DC60,11852896,1.21
#3DD580,4052352,False,#DDE350,14541648,1.37
#3DD580,4052352,False,#F5CE80,16109184,1.27
#3DD580,4052352,False,#F3F8D0,15988944,1.73
#3DD580,4052352,False,#9B73C0,10187712,1.96
#3DD580,4052352,False,#AE2C70,11414640,3.24
#3DD580,4052352,False,#8B81B0,9142704,1.88
#3DD580,4052352,False,#8EA9A0,9349536,1.32
#3DD580,4052352,False,#B20510,11666704,3.77
#3DD580,4052352,False,#4443A0,4473760,4.31
#3DD580,4052352,False,#67A090,6791312,1.57
#3DD580,4052352,False,#58CB70,5819248,1.08
#3DD580,4052352,False,#79C910,7981328,1.08
#3DD580,4052352,False,#00EDC0,60864,1.25
#3DD580,4052352,False,#209730,2135856,1.99
#3DD580,4052352,False,#F798A0,16226464,1.1
#3DD580,4052352,False,#066D10,421136,3.44
#3DD580,4052352,False,#CA7130,13267248,1.86
#3DD580,4052352,False,#7DB480,8238208,1.26
#3DD580,4052352,True,#1B2F70,1781616,6.53
#B6D2E0,11981536,False,#DE8320,14582560,1.8
#B6D2E0,11981536,False,#D55360,13980512,2.53
#B6D2E0,11981536,True,#315880,3233920,4.68
#B6D2E0,11981536,False,#F409A0,15993248,2.46
#B6D2E0,11981536,False,#57A310,5743376,1.99
#B6D2E0,11981536,True,#1F1330,2036528,11.1
#B6D2E0,11981536,False,#1CD190,1888656,1.25
#B6D2E0,11981536,False,#8D5AF0,9263856,2.73
#B6D2E0,11981536,False,#04FC70,326768,1.14
#B6D2E0,11981536,False,#8BC760,9160544,1.27
#B6D2E0,11981536,False,#5E40D0,6176976,4.25
#B6D2E0,11981536,False,#A76490,10970256,2.72
#B6D2E0,11981536,False,#D9B500,14267648,1.25
#B6D2E0,11981536,False,#9DEC20,10349600,1.08
#B6D2E0,11981536,False,#337DB0,3374512,2.82
#B6D2E0,11981536,False,#D92EB0,14233264,2.67
#B6D2E0,11981536,False,#42A940,4368704,1.9
#B6D2E0,11981536,True,#0C4D60,806240,5.91
#B6D2E0,11981536,False,#902C90,9448592,4.5
#B6D2E0,11981536,True,#541980,5511552,7.26
#B6D2E0,11981536,False,#9DFBC0,10353600,1.27
#B6D2E0,11981536,False,#EC6600,15492608,2.05
#B6D2E0,11981536,False,#F8F1F0,16314864,1.41
#B6D2E0,11981536,True,#570840,5703744,8.77
#B6D2E0,11981536,False,#E179E0,14776800,1.65
#B6D2E0,11981536,False,#9F8BA0,10455968,1.99
#B6D2E0,11981536,True,#712B50,7416656,6.13
#B6D2E0,11981536,False,#EAE090,15392912,1.17
#B6D2E0,11981536,False,#F68E80,16158336,1.45
#B6D2E0,11981536,False,#BCF520,12383520,1.22
#B6D2E0,11981536,False,#E39010,14913552,1.6
#B6D2E0,11981536,False,#50F6A0,5306016,1.13
#B6D2E0,11981536,True,#164210,1458704,7.29
#B6D2E0,11981536,False,#23AEB0,2338480,1.71
#B6D2E0,11981536,True,#0B45C0,738752,5.05
#B6D2E0,11981536,False,#7A4690,8013456,4.27
#B6D2E0,11981536,False,#739940,7575872,2.08
#B6D2E0,11981536,False,#D430B0,13906096,2.73
#B6D2E0,11981536,True,#5928B0,5843120,5.64
#B6D2E0,11981536,False,#DEF280,14611072,1.28
#B6D2E0,11981536,False,#29B3E0,2733024,1.54
#B6D2E0,11981536,True,#7200E0,7471328,4.75
#B6D2E0,11981536,False,#C8DFE0,13164512,1.13
#B6D2E0,11981536,False,#C41360,12850016,3.68
#B6D2E0,11981536,False,#84C230,8700464,1.36
#B6D2E0,11981536,False,#9BD310,10212112,1.13
#B6D2E0,11981536,False,#B4BAC0,11844288,1.23
#B6D2E0,11981536,False,#BCA2E0,12362464,1.41
#B6D2E0,11981536,False,#C80510,13108496,3.81
#B6D2E0,11981536,False,#8555E0,8738272,3.03
#B6D2E0,11981536,False,#FB31E0,16462304,2.0
#B6D2E0,11981536,False,#70A9C0,7383488,1.63
#B6D2E0,11981536,True,#890670,8980080,5.71
#B6D2E0,11981536,False,#E0C310,14730000,1.1
#B6D2E0,11981536,False,#C25010,12734480,2.98
#B6D2E0,11981536,True,#081370,529264,9.93
#B6D2E0,11981536,False,#2EFA40,3078720,1.11
#B6D2E0,11981536,True,#333D30,3358000,7.17
#B6D2E0,11981536,True,#263FC0,2506688,5.2
#B6D2E0,11981536,False,#4A96C0,4888256,2.07
#B6D2E0,11981536,False,#3FC140,4178240,1.49
#B6D2E0,11981536,False,#9543A0,9782176,3.7
#B6D2E0,11981536,False,#A96760,11102048,2.76
#B6D2E0,11981536,False,#E7A960,15182176,1.29
#B6D2E0,11981536,True,#2E16A0,3020448,7.64
#B6D2E0,11981536,False,#53BFC0,5488576,1.38
#B6D2E0,11981536,False,#BF5F20,12541728,2.72
#B6D2E0,11981536,False,#00A160,41312,2.11
#B6D2E0,11981536,False,#E96540,15295808,2.07
#B6D2E0,11981536,False,#3793F0,3642352,2.01
#B6D2E0,11981536,False,#E51A10,15014416,2.96
#B6D2E0,11981536,False,#FDE820,16640032,1.26
#B6D2E0,11981536,False,#9326D0,9643728,3.87
#B6D2E0,11981536,False,#9D72E0,10318560,2.24
#B6D2E0,11981536,False,#D80DD0,14159312,2.71
#B6D2E0,11981536,False,#8CF780,9238400,1.18
#B6D2E0,11981536,False,#4AC3F0,4899824,1.28
#B6D2E0,11981536,False,#9AEA80,10152576,1.08
#B6D2E0,11981536,False,#E26600,14837248,2.16
#B6D2E0,11981536,False,#B3D6C0,11785920,1.0
#B6D2E0,11981536,False,#416090,4284560,4.02
#B6D2E0,11981536,False,#9DDF60,10346336,1.0
#B6D2E0,11981536,False,#8A36D0,9058000,3.77
#B6D2E0,11981536,False,#84B580,8697216,1.49
#B6D2E0,11981536,True,#332C00,3353600,8.84
#B6D2E0,11981536,False,#60ADC0,6335936,1.61
#B6D2E0,11981536,True,#295320,2708256,5.64
#B6D2E0,11981536,True,#091150,594256,11.0
#B6D2E0,11981536,False,#1F8860,2066528,2.79
#B6D2E0,11981536,False,#F1D2F0,15848176,1.14
#B6D2E0,11981536,False,#B06230,11559472,2.86
#B6D2E0,11981536,False,#CB8170,13336944,1.92
#B6D2E0,11981536,False,#3D6250,4022864,4.33
#B6D2E0,11981536,True,#873100,8859904,5.37
#B6D2E0,11981536,False,#40D850,4249680,1.19
#B6D2E0,11981536,False,#D106E0,13698784,2.75
#B6D2E0,11981536,False,#E64A90,15092368,2.31
#B6D2E0,11981536,False,#628BB0,6458288,2.27
#B6D2E0,11981536,False,#E95B80,15293312,2.11
#B6D2E0,11981536,True,#7F4300,8340224,4.91
#B6D2E0,11981536,False,#E9F0A0,15331488,1.31
#B6D2E0,11981536,False,#E6F620,15136288,1.32
#B6D2E0,11981536,False,#4D5F30,5070640,4.43
#B6D2E0,11981536,False,#A46750,10774352,2.86
#B6D2E0,11981536,True,#302DD0,3157456,5.5
#B6D2E0,11981536,True,#371450,3609680,9.63
#B6D2E0,11981536,True,#364BC0,3558336,4.54
#B6D2E0,11981536,False,#E7F8B0,15202480,1.38
#B6D2E0,11981536,False,#669220,6722080,2.33
#B6D2E0,11981536,False,#819B70,8493936,1.93
#B6D2E0,11981536,True,#3B5470,3888240,4.94
#B6D2E0,11981536,False,#B4ED10,11857168,1.13
#B6D2E0,11981536,True,#493060,4796512,7.08
#B6D2E0,11981536,False,#7E8950,8292688,2.38
#B6D2E0,11981536,False,#1E9320,2003744,2.53
#B6D2E0,11981536,True,#1A3DA0,1719712,5.98
#B6D2E0,11981536,False,#DC62F0,14443248,1.88
#B6D2E0,11981536,False,#DBA3D0,14394320,1.3
#B6D2E0,11981536,False,#BE35C0,12465600,2.97
#B6D2E0,11981536,False,#F63410,16135184,2.45
#B6D2E0,11981536,False,#D17A00,13728256,2.04
#B6D2E0,11981536,False,#87EA10,8907280,1.03
#B6D2E0,11981536,False,#A55720,10835744,3.33
#B6D2E0,11981536,False,#51FE90,5373584,1.19
#B6D2E0,11981536,False,#AE4CD0,11422928,2.79
#B6D2E0,11981536,False,#705640,7362112,4.29
#B6D2E0,11981536,False,#1AE910,1763600,1.04
#B6D2E0,11981536,False,#0FAC60,1027168,1.87
#B6D2E0,11981536,True,#513510,5322000,7.11
#B6D2E0,11981536,True,#260BB0,2493360,7.55
#B6D2E0,11981536,False,#B4DC60,11852896,1.0
#B6D2E0,11981536,False,#DDE350,14541648,1.14
#B6D2E0,11981536,False,#F5CE80,16109184,1.05
#B6D2E0,11981536,False,#F3F8D0,15988944,1.44
#B6D2E0,11981536,False,#9B73C0,10187712,2.36
#B6D2E0,11981536,False,#AE2C70,11414640,3.91
#B6D2E0,11981536,False,#8B81B0,9142704,2.26
#B6D2E0,11981536,False,#8EA9A0,9349536,1.59
#B6D2E0,11981536,True,#B20510,11666704,4.54
#B6D2E0,11981536,True,#4443A0,4473760,5.19
#B6D2E0,11981536,False,#67A090,6791312,1.89
#B6D2E0,11981536,False,#58CB70,5819248,1.3
#B6D2E0,11981536,False,#79C910,7981328,1.3
#B6D2E0,11981536,False,#00EDC0,60864,1.04
#B6D2E0,11981536,False,#209730,2135856,2.4
#B6D2E0,11981536,False,#F798A0,16226464,1.33
#B6D2E0,11981536,False,#066D10,421136,4.14
#B6D2E0,11981536,False,#CA7130,13267248,2.24
#B6D2E0,11981536,False,#7DB480,8238208,1.52
#B6D2E0,11981536,True,#1B2F70,1781616,7.87
#77BF00,7847680,False,#DE8320,14582560,1.25
#77BF00,7847680,False,#D55360,13980512,1.76
#77BF00,7847680,False,#315880,3233920,3.25
#77BF00,7847680,False,#F409A0,15993248,1.71
#77BF00,7847680,False,#57A310,5743376,1.38
#77BF00,7847680,True,#1F1330,2036528,7.73
#77BF00,7847680,False,#1CD190,1888656,1.14
#77BF00,7847680,False,#8D5AF0,9263856,1.9
#77BF00,7847680,False,#04FC70,326768,1.64
#77BF00,7847680,False,#8BC760,9160544,1.12
#77BF00,7847680,False,#5E40D0,6176976,2.96
#77BF00,7847680,False,#A76490,10970256,1.89
#77BF00,7847680,False,#D9B500,14267648,1.14
#77BF00,7847680,False,#9DEC20,10349600,1.56
#77BF00,7847680,False,#337DB0,3374512,1.96
#77BF00,7847680,False,#D92EB0,14233264,1.85
#77BF00,7847680,False,#42A940,4368704,1.32
#77BF00,7847680,False,#0C4D60,806240,4.11
#77BF00,7847680,False,#902C90,9448592,3.13
#77BF00,7847680,True,#541980,5511552,5.05
#77BF00,7847680,False,#9DFBC0,10353600,1.83
#77BF00,7847680,False,#EC6600,15492608,1.42
#77BF00,7847680,False,#F8F1F0,16314864,2.03
#77BF00,7847680,True,#570840,5703744,6.1
#77BF00,7847680,False,#E179E0,14776800,1.15
#77BF00,7847680,False,#9F8BA0,10455968,1.38
#77BF00,7847680,False,#712B50,7416656,4.26
#77BF00,7847680,False,#EAE090,15392912,1.68
#77BF00,7847680,False,#F68E80,16158336,1.01
#77BF00,7847680,False,#BCF520,12383520,1.75
#77BF00,7847680,False,#E39010,14913552,1.11
#77BF00,7847680,False,#50F6A0,5306016,1.62
#77BF00,7847680,True,#164210,1458704,5.07
#77BF00,7847680,False,#23AEB0,2338480,1.19
#77BF00,7847680,False,#0B45C0,738752,3.51
#77BF00,7847680,False,#7A4690,8013456,2.97
#77BF00,7847680,False,#739940,7575872,1.45
#77BF00,7847680,False,#D430B0,13906096,1.9
#77BF00,7847680,False,#5928B0,5843120,3.92
#77BF00,7847680,False,#DEF280,14611072,1.85
#77BF00,7847680,False,#29B3E0,2733024,1.07
#77BF00,7847680,False,#7200E0,7471328,3.3
#77BF00,7847680,False,#C8DFE0,13164512,1.63
#77BF00,7847680,False,#C41360,12850016,2.55
#77BF00,7847680,False,#84C230,8700464,1.05
#77BF00,7847680,False,#9BD310,10212112,1.26
#77BF00,7847680,False,#B4BAC0,11844288,1.16
#77BF00,7847680,False,#BCA2E0,12362464,1.01
#77BF00,7847680,False,#C80510,13108496,2.65
#77BF00,7847680,False,#8555E0,8738272,2.11
#77BF00,7847680,False,#FB31E0,16462304,1.39
#77BF00,7847680,False,#70A9C0,7383488,1.13
#77BF00,7847680,False,#890670,8980080,3.97
#77BF00,7847680,False,#E0C310,14730000,1.29
#77BF00,7847680,False,#C25010,12734480,2.07
#77BF00,7847680,True,#081370,529264,6.9
#77BF00,7847680,False,#2EFA40,3078720,1.6
#77BF00,7847680,True,#333D30,3358000,4.99
#77BF00,7847680,False,#263FC0,2506688,3.61
#77BF00,7847680,False,#4A96C0,4888256,1.43
#77BF00,7847680,False,#3FC140,4178240,1.03
#77BF00,7847680,False,#9543A0,9782176,2.57
#77BF00,7847680,False,#A96760,11102048,1.92
#77BF00,7847680,False,#E7A960,15182176,1.1
#77BF00,7847680,True,#2E16A0,3020448,5.31
#77BF00,7847680,False,#53BFC0,5488576,1.03
#77BF00,7847680,False,#BF5F20,12541728,1.89
#77BF00,7847680,False,#00A160,41312,1.47
#77BF00,7847680,False,#E96540,15295808,1.44
#77BF00,7847680,False,#3793F0,3642352,1.4
#77BF00,7847680,False,#E51A10,15014416,2.05
#77BF00,7847680,False,#FDE820,16640032,1.81
#77BF00,7847680,False,#9326D0,9643728,2.69
#77BF00,7847680,False,#9D72E0,10318560,1.56
#77BF00,7847680,False,#D80DD0,14159312,1.88
#77BF00,7847680,False,#8CF780,9238400,1.7
#77BF00,7847680,False,#4AC3F0,4899824,1.12
#77BF00,7847680,False,#9AEA80,10152576,1.56
#77BF00,7847680,False,#E26600,14837248,1.5
#77BF00,7847680,False,#B3D6C0,11785920,1.43
#77BF00,7847680,False,#416090,4284560,2.79
#77BF00,7847680,False,#9DDF60,10346336,1.42
#77BF00,7847680,False,#8A36D0,9058000,2.62
#77BF00,7847680,False,#84B580,8697216,1.03
#77BF00,7847680,True,#332C00,3353600,6.15
#77BF00,7847680,False,#60ADC0,6335936,1.12
#77BF00,7847680,False,#295320,2708256,3.92
#77BF00,7847680,True,#091150,594256,7.64
#77BF00,7847680,False,#1F8860,2066528,1.94
#77BF00,7847680,False,#F1D2F0,15848176,1.64
#77BF00,7847680,False,#B06230,11559472,1.99
#77BF00,7847680,False,#CB8170,13336944,1.33
#77BF00,7847680,False,#3D6250,4022864,3.01
#77BF00,7847680,False,#873100,8859904,3.74
#77BF00,7847680,False,#40D850,4249680,1.2
#77BF00,7847680,False,#D106E0,13698784,1.91
#77BF00,7847680,False,#E64A90,15092368,1.6
#77BF00,7847680,False,#628BB0,6458288,1.58
#77BF00,7847680,False,#E95B80,15293312,1.47
#77BF00,7847680,False,#7F4300,8340224,3.41
#77BF00,7847680,False,#E9F0A0,15331488,1.88
#77BF00,7847680,False,#E6F620,15136288,1.9
#77BF00,7847680,False,#4D5F30,5070640,3.08
#77BF00,7847680,False,#A46750,10774352,1.99
#77BF00,7847680,False,#302DD0,3157456,3.82
#77BF00,7847680,True,#371450,3609680,6.7
#77BF00,7847680,False,#364BC0,3558336,3.15
#77BF00,7847680,False,#E7F8B0,15202480,1.99
#77BF00,7847680,False,#669220,6722080,1.62
#77BF00,7847680,False,#819B70,8493936,1.34
#77BF00,7847680,False,#3B5470,3888240,3.43
#77BF00,7847680,False,#B4ED10,11857168,1.63
#77BF00,7847680,True,#493060,4796512,4.92
#77BF00,7847680,False,#7E8950,8292688,1.65
#77BF00,7847680,False,#1E9320,2003744,1.75
#77BF00,7847680,False,#1A3DA0,1719712,4.16
#77BF00,7847680,False,#DC62F0,14443248,1.31
#77BF00,7847680,False,#DBA3D0,14394320,1.1
#77BF00,7847680,False,#BE35C0,12465600,2.07
#77BF00,7847680,False,#F63410,16135184,1.7
#77BF00,7847680,False,#D17A00,13728256,1.42
#77BF00,7847680,False,#87EA10,8907280,1.49
#77BF00,7847680,False,#A55720,10835744,2.31
#77BF00,7847680,False,#51FE90,5373584,1.72
#77BF00,7847680,False,#AE4CD0,11422928,1.94
#77BF00,7847680,False,#705640,7362112,2.98
#77BF00,7847680,False,#1AE910,1763600,1.37
#77BF00,7847680,False,#0FAC60,1027168,1.3
#77BF00,7847680,True,#513510,5322000,4.94
#77BF00,7847680,True,#260BB0,2493360,5.25
#77BF00,7847680,False,#B4DC60,11852896,1.44
#77BF00,7847680,False,#DDE350,14541648,1.64
#77BF00,7847680,False,#F5CE80,16109184,1.51
#77BF00,7847680,False,#F3F8D0,15988944,2.07
#77BF00,7847680,False,#9B73C0,10187712,1.64
#77BF00,7847680,False,#AE2C70,11414640,2.72
#77BF00,7847680,False,#8B81B0,9142704,1.57
#77BF00,7847680,False,#8EA9A0,9349536,1.1
#77BF00,7847680,False,#B20510,11666704,3.16
#77BF00,7847680,False,#4443A0,4473760,3.61
#77BF00,7847680,False,#67A090,6791312,1.31
#77BF00,7847680,False,#58CB70,5819248,1.1
#77BF00,7847680,False,#79C910,7981328,1.1
#77BF00,7847680,False,#00EDC0,60864,1.5
#77BF00,7847680,False,#209730,2135856,1.67
#77BF00,7847680,False,#F798A0,16226464,1.07
#77BF00,7847680,False,#066D10,421136,2.88
#77BF00,7847680,False,#CA7130,13267248,1.56
#77BF00,7847680,False,#7DB480,8238208,1.06
#77BF00,7847680,True,#1B2F70,1781616,5.47
#C93540,13186368,False,#DE8320,14582560,1.81
#C93540,13186368,False,#D55360,13980512,1.28
#C93540,13186368,False,#315880,3233920,1.43
#C93540,13186368,False,#F409A0,15993248,1.32
#C93540,13186368,False,#57A310,5743376,1.63
#C93540,13186368,False,#1F1330,2036528,3.4
#C93540,13186368,False,#1CD190,1888656,2.59
#C93540,13186368,False,#8D5AF0,9263856,1.19
#C93540,13186368,False,#04FC70,326768,3.72
#C93540,13186368,False,#8BC760,9160544,2.56
#C93540,13186368,False,#5E40D0,6176976,1.3
#C93540,13186368,False,#A76490,10970256,1.19
#C93540,13186368,False,#D9B500,14267648,2.59
#C93540,13186368,False,#9DEC20,10349600,3.55
#C93540,13186368,False,#337DB0,3374512,1.15
#C93540,13186368,False,#D92EB0,14233264,1.22
#C93540,13186368,False,#42A940,4368704,1.71
#C93540,13186368,False,#0C4D60,806240,1.81
#C93540,13186368,False,#902C90,9448592,1.37
#C93540,13186368,False,#541980,5511552,2.22
#C93540,13186368,False,#9DFBC0,10353600,4.17
#C93540,13186368,False,#EC6600,15492608,1.59
#C93540,13186368,True,#F8F1F0,16314864,4.63
#C93540,13186368,False,#570840,5703744,2.68
#C93540,13186368,False,#E179E0,14776800,1.97
#C93540,13186368,False,#9F8BA0,10455968,1.64
#C93540,13186368,False,#712B50,7416656,1.87
#C93540,13186368,False,#EAE090,15392912,3.82
#C93540,13186368,False,#F68E80,16158336,2.23
#C93540,13186368,False,#BCF520,12383520,3.98
#C93540,13186368,False,#E39010,14913552,2.03
#C93540,13186368,False,#50F6A0,5306016,3.69
#C93540,13186368,False,#164210,1458704,2.23
#C93540,13186368,False,#23AEB0,2338480,1.9
#C93540,13186368,False,#0B45C0,738752,1.54
#C93540,13186368,False,#7A4690,8013456,1.3
#C93540,13186368,False,#739940,7575872,1.56
#C93540,13186368,False,#D430B0,13906096,1.19
#C93540,13186368,False,#5928B0,5843120,1.72
#C93540,13186368,False,#DEF280,14611072,4.2
#C93540,13186368,False,#29B3E0,2733024,2.11
#C93540,13186368,False,#7200E0,7471328,1.45
#C93540,13186368,False,#C8DFE0,13164512,3.7
#C93540,13186368,False,#C41360,12850016,1.12
#C93540,13186368,False,#84C230,8700464,2.39
#C93540,13186368,False,#9BD310,10212112,2.88
#C93540,13186368,False,#B4BAC0,11844288,2.63
#C93540,13186368,False,#BCA2E0,12362464,2.3
#C93540,13186368,False,#C80510,13108496,1.16
#C93540,13186368,False,#8555E0,8738272,1.07
#C93540,13186368,False,#FB31E0,16462304,1.62
#C93540,13186368,False,#70A9C0,7383488,1.99
#C93540,13186368,False,#890670,8980080,1.75
#C93540,13186368,False,#E0C310,14730000,2.94
#C93540,13186368,False,#C25010,12734480,1.09
#C93540,13186368,False,#081370,529264,3.04
#C93540,13186368,False,#2EFA40,3078720,3.65
#C93540,13186368,False,#333D30,3358000,2.19
#C93540,13186368,False,#263FC0,2506688,1.59
#C93540,13186368,False,#4A96C0,4888256,1.57
#C93540,13186368,False,#3FC140,4178240,2.19
#C93540,13186368,False,#9543A0,9782176,1.13
#C93540,13186368,False,#A96760,11102048,1.17
#C93540,13186368,False,#E7A960,15182176,2.51
#C93540,13186368,False,#2E16A0,3020448,2.33
#C93540,13186368,False,#53BFC0,5488576,2.35
#C93540,13186368,False,#BF5F20,12541728,1.19
#C93540,13186368,False,#00A160,41312,1.54
#C93540,13186368,False,#E96540,15295808,1.57
#C93540,13186368,False,#3793F0,3642352,1.62
#C93540,13186368,False,#E51A10,15014416,1.1
#C93540,13186368,False,#FDE820,16640032,4.11
#C93540,13186368,False,#9326D0,9643728,1.18
#C93540,13186368,False,#9D72E0,10318560,1.45
#C93540,13186368,False,#D80DD0,14159312,1.2
#C93540,13186368,False,#8CF780,9238400,3.86
#C93540,13186368,False,#4AC3F0,4899824,2.54
#C93540,13186368,False,#9AEA80,10152576,3.55
#C93540,13186368,False,#E26600,14837248,1.5
#C93540,13186368,False,#B3D6C0,11785920,3.26
#C93540,13186368,False,#416090,4284560,1.23
#C93540,13186368,False,#9DDF60,10346336,3.23
#C93540,13186368,False,#8A36D0,9058000,1.15
#C93540,13186368,False,#84B580,8697216,2.18
#C93540,13186368,False,#332C00,3353600,2.7
#C93540,13186368,False,#60ADC0,6335936,2.02
#C93540,13186368,False,#295320,2708256,1.72
#C93540,13186368,False,#091150,594256,3.36
#C93540,13186368,False,#1F8860,2066528,1.16
#C93540,13186368,False,#F1D2F0,15848176,3.74
#C93540,13186368,False,#B06230,11559472,1.13
#C93540,13186368,False,#CB8170,13336944,1.69
#C93540,13186368,False,#3D6250,4022864,1.32
#C93540,13186368,False,#873100,8859904,1.64
#C93540,13186368,False,#40D850,4249680,2.74
#C93540,13186368,False,#D106E0,13698784,1.18
#C93540,13186368,False,#E64A90,15092368,1.41
#C93540,13186368,False,#628BB0,6458288,1.43
#C93540,13186368,False,#E95B80,15293312,1.54
#C93540,13186368,False,#7F4300,8340224,1.5
#C93540,13186368,False,#E9F0A0,15331488,4.28
#C93540,13186368,False,#E6F620,15136288,4.31
#C93540,13186368,False,#4D5F30,5070640,1.35
#C93540,13186368,False,#A46750,10774352,1.13
#C93540,13186368,False,#302DD0,3157456,1.68
#C93540,13186368,False,#371450,3609680,2.95
#C93540,13186368,False,#364BC0,3558336,1.39
#C93540,13186368,True,#E7F8B0,15202480,4.53
#C93540,13186368,False,#669220,6722080,1.4
#C93540,13186368,False,#819B70,8493936,1.68
#C93540,13186368,False,#3B5470,3888240,1.51
#C93540,13186368,False,#B4ED10,11857168,3.7
#C93540,13186368,False,#493060,4796512,2.16
#C93540,13186368,False,#7E8950,8292688,1.37
#C93540,13186368,False,#1E9320,2003744,1.29
#C93540,13186368,False,#1A3DA0,1719712,1.83
#C93540,13186368,False,#DC62F0,14443248,1.73
#C93540,13186368,False,#DBA3D0,14394320,2.49
#C93540,13186368,False,#BE35C0,12465600,1.09
#C93540,13186368,False,#F63410,16135184,1.33
#C93540,13186368,False,#D17A00,13728256,1.59
#C93540,13186368,False,#87EA10,8907280,3.39
#C93540,13186368,False,#A55720,10835744,1.02
#C93540,13186368,False,#51FE90,5373584,3.91
#C93540,13186368,False,#AE4CD0,11422928,1.16
#C93540,13186368,False,#705640,7362112,1.31
#C93540,13186368,False,#1AE910,1763600,3.12
#C93540,13186368,False,#0FAC60,1027168,1.74
#C93540,13186368,False,#513510,5322000,2.17
